

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
2016,7,"CA_NONTWL",0,2,104,1878,363,0,0,0,0,0,0,0,0.0126,0.0229,0.0315,0.0048,0.0109,0.0188,0.0379,0.0691,0.0942,0.1322,0.1042,0.1175,0.0733,0.0705,0.0616,0.0422,0.0307,0.029,0.0178,0.0101,0.0048,0.0012,0.002,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0.0126,0.0229,0.0315,0.0048,0.0109,0.0188,0.0379,0.0691,0.0942,0.1322,0.1042,0.1175,0.0733,0.0705,0.0616,0.0422,0.0307,0.029,0.0178,0.0101,0.0048,0.0012,0.002,2e-04,1e-04,0,0
2017,7,"CA_NONTWL",0,2,68,1493,274,0,0,0,0,0,0,0,0,1e-04,0.0023,0.0019,0.0108,0.0118,0.0281,0.0629,0.1341,0.1557,0.1283,0.098,0.0859,0.081,0.0575,0.0422,0.0502,0.0325,0.0113,0.0019,0.0032,2e-04,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,1e-04,0.0023,0.0019,0.0108,0.0118,0.0281,0.0629,0.1341,0.1557,0.1283,0.098,0.0859,0.081,0.0575,0.0422,0.0502,0.0325,0.0113,0.0019,0.0032,2e-04,0,1e-04,0,0,0
2018,7,"CA_NONTWL",0,2,33,458,96,0,0,0,0,0,0,0,0,0.0018,0,0.0406,0.0203,0.004,0.0305,0.0541,0.1031,0.1336,0.1391,0.0888,0.0858,0.0819,0.0646,0.0556,0.0324,0.0298,0.0237,0.0021,0.0015,0.0019,0,0,4e-04,0.004,4e-04,0,0,0,0,0,0,0,0,0.0018,0,0.0406,0.0203,0.004,0.0305,0.0541,0.1031,0.1336,0.1391,0.0888,0.0858,0.0819,0.0646,0.0556,0.0324,0.0298,0.0237,0.0021,0.0015,0.0019,0,0,4e-04,0.004,4e-04
2019,7,"CA_NONTWL",0,2,12,216,42,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.023,0.0437,0.0443,0.1043,0.1438,0.173,0.0884,0.1393,0.0685,0.0651,0.0152,0.0511,0.0063,0.0169,0,0.0011,0.0022,0,0,0.0022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115,0.023,0.0437,0.0443,0.1043,0.1438,0.173,0.0884,0.1393,0.0685,0.0651,0.0152,0.0511,0.0063,0.0169,0,0.0011,0.0022,0,0,0.0022,0,0
2020,7,"CA_NONTWL",0,2,10,159,32,0,0,0,0,0,0,0,0.0274,0.0457,0.0822,0.064,0.0213,0.0185,0.0345,0.0313,0.0657,0.0817,0.0906,0.0545,0.0613,0.0943,0.0418,0.0783,0.0671,0.0272,0,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274,0.0457,0.0822,0.064,0.0213,0.0185,0.0345,0.0313,0.0657,0.0817,0.0906,0.0545,0.0613,0.0943,0.0418,0.0783,0.0671,0.0272,0,0.0126,0,0,0,0,0,0,0
2021,7,"CA_NONTWL",0,2,5,18,7,0,0,0,0,0,0,0,0.0317,0.127,0.0952,0.2381,0.2063,0.1746,0,0,0,0,0.0635,0.0317,0,0,0,0,0,0.0317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317,0.127,0.0952,0.2381,0.2063,0.1746,0,0,0,0,0.0635,0.0317,0,0,0,0,0,0.0317,0,0,0,0,0,0,0,0,0
2022,7,"CA_NONTWL",0,2,9,29,13,0,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,0.0173,0.0173,0.0086,0.1303,0.1043,0.0854,0.0173,0.207,0.239,0.0957,0.0086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691,0,0,0,0.0173,0.0173,0.0086,0.1303,0.1043,0.0854,0.0173,0.207,0.239,0.0957,0.0086,0,0,0,0,0,0,0,0,0
1978,7,"CA_TWL",0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5489,0,0.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5489,0,0.4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,"CA_TWL",0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,"CA_TWL",0,2,11,76,21,0,0,0,0,0,0,0,0.0195,0.0056,0.0195,0.1524,0.1433,0.0522,0.0589,0.097,0.1254,0.0204,0.0548,0.0157,0.012,0.1129,0.0103,0.0157,0.0361,0.0241,0.0037,0.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195,0.0056,0.0195,0.1524,0.1433,0.0522,0.0589,0.097,0.1254,0.0204,0.0548,0.0157,0.012,0.1129,0.0103,0.0157,0.0361,0.0241,0.0037,0.0205,0,0,0,0,0,0,0
1981,7,"CA_TWL",0,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,"CA_TWL",0,2,3,7,4,0,0,0,0,0,0,0,0,0,0.1788,0.0894,0,0.183,0,0.3659,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788,0.0894,0,0.183,0,0.3659,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,"CA_TWL",0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3312,0,0.3377,0,0,0.3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3312,0,0.3377,0,0,0.3312,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,"CA_TWL",0,2,4,14,6,0,0,0,0,0,0,0,0,0,0,0,0.0236,0.4055,0.1419,0.4054,0,0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236,0.4055,0.1419,0.4054,0,0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"CA_TWL",0,2,8,45,14,0,0,0,0,0,0,0,0,0,0.1493,0.046,0.1991,0.2436,0.0655,0.0979,0.0169,0.0909,0.0254,0,0.0315,0.0085,0.0085,0,0.0169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1493,0.046,0.1991,0.2436,0.0655,0.0979,0.0169,0.0909,0.0254,0,0.0315,0.0085,0.0085,0,0.0169,0,0,0,0,0,0,0,0,0,0
1986,7,"CA_TWL",0,2,11,39,16,0,0,0,0,0,0,0,0,0.0149,0,0.0955,0.1298,0.0931,0.2235,0.227,0.0781,0.0483,0.0292,0.0292,0,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149,0,0.0955,0.1298,0.0931,0.2235,0.227,0.0781,0.0483,0.0292,0.0292,0,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,7,"CA_TWL",0,2,2,77,13,0,0,0,0,0,0,0,0,0.0378,0.1062,0.0836,0.0378,0.0683,0.0757,0.1434,0.0909,0.1056,0.1293,0.0305,0.0226,0.0152,0.0378,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378,0.1062,0.0836,0.0378,0.0683,0.0757,0.1434,0.0909,0.1056,0.1293,0.0305,0.0226,0.0152,0.0378,0.0152,0,0,0,0,0,0,0,0,0,0,0
1989,7,"CA_TWL",0,2,14,56,22,0,0,0.0935,0.0935,0.1247,0.0935,0.0624,0.1559,0.0624,0.0335,0.103,0.0616,0.0408,0.0063,0.0063,0.0224,0.002,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312,0,0,0.0935,0.0935,0.1247,0.0935,0.0624,0.1559,0.0624,0.0335,0.103,0.0616,0.0408,0.0063,0.0063,0.0224,0.002,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312
1990,7,"CA_TWL",0,2,13,52,20,0,0,0,0,0,0,0,0,0.0884,0.016,0.0622,0.1164,0.2959,0.0871,0.0971,0.1214,0.0204,0,0,0.0884,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884,0.016,0.0622,0.1164,0.2959,0.0871,0.0971,0.1214,0.0204,0,0,0.0884,0.0068,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,"CA_TWL",0,2,7,52,14,0,0,0,0,0,0,0.0235,0.047,0.0704,0.148,0.1723,0.1174,0.0704,0.0466,0.0741,0.0462,0.0573,0.0227,0.0808,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235,0.047,0.0704,0.148,0.1723,0.1174,0.0704,0.0466,0.0741,0.0462,0.0573,0.0227,0.0808,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,"CA_TWL",0,2,6,21,9,0,0,0.0566,0,0,0.0189,0,0.0094,0.1132,0.1132,0.1132,0.066,0,0,0,0,0,0.283,0.0566,0.0566,0,0,0.0566,0,0.0566,0,0,0,0,0,0,0,0,0,0,0,0.0566,0,0,0.0189,0,0.0094,0.1132,0.1132,0.1132,0.066,0,0,0,0,0,0.283,0.0566,0.0566,0,0,0.0566,0,0.0566,0,0,0,0,0,0,0,0,0
1993,7,"CA_TWL",0,2,33,594,115,0,0,0,0,0,0,0.0107,0.0542,0.0593,0.104,0.1119,0.074,0.0734,0.0542,0.0722,0.062,0.0558,0.0289,0.0407,0.0388,0.0332,0.0445,0.0193,0.0275,0.0122,0.0118,0.0067,0.0017,3e-04,0,0,0.0026,0,0,0,0,0,0,0,0,0.0107,0.0542,0.0593,0.104,0.1119,0.074,0.0734,0.0542,0.0722,0.062,0.0558,0.0289,0.0407,0.0388,0.0332,0.0445,0.0193,0.0275,0.0122,0.0118,0.0067,0.0017,3e-04,0,0,0.0026,0,0
1994,7,"CA_TWL",0,2,52,1011,192,0,0,0,0.002,0,0.0021,0.0022,0.0112,0.0489,0.1038,0.1323,0.0783,0.0767,0.0647,0.0632,0.052,0.0541,0.0349,0.0327,0.0468,0.0484,0.0257,0.0217,0.0169,0.0192,0.0244,0.0147,0.0037,0.0055,0.0093,0.002,8e-04,0,0.002,0,0,0,0.002,0,0.0021,0.0022,0.0112,0.0489,0.1038,0.1323,0.0783,0.0767,0.0647,0.0632,0.052,0.0541,0.0349,0.0327,0.0468,0.0484,0.0257,0.0217,0.0169,0.0192,0.0244,0.0147,0.0037,0.0055,0.0093,0.002,8e-04,0,0.002
1995,7,"CA_TWL",0,2,73,1460,274,0,0,0,0,0,0.0095,0.0083,0.035,0.0653,0.0882,0.1125,0.112,0.1072,0.0807,0.0618,0.0495,0.0393,0.0324,0.035,0.0286,0.0245,0.0212,0.0203,0.0178,0.0132,0.0159,0.0074,0.006,0.0038,0.0025,0.002,0,0,0,0,0,0,0,0,0.0095,0.0083,0.035,0.0653,0.0882,0.1125,0.112,0.1072,0.0807,0.0618,0.0495,0.0393,0.0324,0.035,0.0286,0.0245,0.0212,0.0203,0.0178,0.0132,0.0159,0.0074,0.006,0.0038,0.0025,0.002,0,0,0
1996,7,"CA_TWL",0,2,72,1662,301,0,0,0,0,0,0,0.0052,0.0097,0.0472,0.0892,0.1168,0.1049,0.1451,0.0935,0.048,0.0318,0.038,0.0377,0.032,0.0326,0.0393,0.0294,0.0252,0.0191,0.0125,0.0123,0.0134,0.0038,0.0059,0.0029,0.0023,0.0016,5e-04,1e-04,0,0,0,0,0,0,0.0052,0.0097,0.0472,0.0892,0.1168,0.1049,0.1451,0.0935,0.048,0.0318,0.038,0.0377,0.032,0.0326,0.0393,0.0294,0.0252,0.0191,0.0125,0.0123,0.0134,0.0038,0.0059,0.0029,0.0023,0.0016,5e-04,1e-04
1997,7,"CA_TWL",0,2,71,1190,235,0,0,0,0,0,0,0,0.0083,0.025,0.092,0.0917,0.145,0.1458,0.1047,0.0817,0.0271,0.0318,0.035,0.0271,0.023,0.0208,0.0259,0.0269,0.0218,0.0204,0.0163,0.0107,0.0087,0.003,0.0034,0.0027,3e-04,2e-04,6e-04,0,0,0,0,0,0,0,0.0083,0.025,0.092,0.0917,0.145,0.1458,0.1047,0.0817,0.0271,0.0318,0.035,0.0271,0.023,0.0208,0.0259,0.0269,0.0218,0.0204,0.0163,0.0107,0.0087,0.003,0.0034,0.0027,3e-04,2e-04,6e-04
1998,7,"CA_TWL",0,2,44,962,177,0,0,0,0,0,0.001,0,0.0136,0.0232,0.0647,0.0925,0.1235,0.1201,0.1085,0.0723,0.0518,0.0431,0.033,0.0297,0.0312,0.0314,0.0375,0.0322,0.0255,0.0185,0.0203,0.0125,0.0069,0.0025,0.0017,3e-04,0.0014,5e-04,4e-04,0,0,0,0,0,0.001,0,0.0136,0.0232,0.0647,0.0925,0.1235,0.1201,0.1085,0.0723,0.0518,0.0431,0.033,0.0297,0.0312,0.0314,0.0375,0.0322,0.0255,0.0185,0.0203,0.0125,0.0069,0.0025,0.0017,3e-04,0.0014,5e-04,4e-04
1999,7,"CA_TWL",0,2,34,626,120,0,0,0,0,0,0.0078,0.0156,0.0156,0.0156,0.0857,0.0943,0.1092,0.1125,0.0989,0.0963,0.0987,0.0429,0.0455,0.0221,0.029,0.0165,0.0184,0.0128,0.0191,0.0124,0.011,0.0066,0.0047,0.0043,0.0022,0.0014,9e-04,0,2e-04,0,0,0,0,0,0.0078,0.0156,0.0156,0.0156,0.0857,0.0943,0.1092,0.1125,0.0989,0.0963,0.0987,0.0429,0.0455,0.0221,0.029,0.0165,0.0184,0.0128,0.0191,0.0124,0.011,0.0066,0.0047,0.0043,0.0022,0.0014,9e-04,0,2e-04
2000,7,"CA_TWL",0,2,36,524,108,0,0,0,0,0,0,0,0.0027,0.0032,0.0399,0.1115,0.0673,0.1459,0.1389,0.0976,0.0822,0.0488,0.0231,0.016,0.0414,0.03,0.031,0.0188,0.0273,0.02,0.0187,0.0175,0.0063,0.0017,0.0013,0,0.006,0.0027,0,0,0,0,0,0,0,0,0.0027,0.0032,0.0399,0.1115,0.0673,0.1459,0.1389,0.0976,0.0822,0.0488,0.0231,0.016,0.0414,0.03,0.031,0.0188,0.0273,0.02,0.0187,0.0175,0.0063,0.0017,0.0013,0,0.006,0.0027,0
2001,7,"CA_TWL",0,2,52,728,152,0,0,0,0,0,3e-04,0.0105,0.0063,0.0199,0.0955,0.1028,0.1613,0.174,0.1913,0.0521,0.0391,0.0216,0.0224,0.0228,0.007,0.0161,0.0101,0.0091,0.0079,0.0081,0.0081,0.0049,0.0035,0.0021,0.0021,3e-04,5e-04,2e-04,0,0,0,0,0,0,3e-04,0.0105,0.0063,0.0199,0.0955,0.1028,0.1613,0.174,0.1913,0.0521,0.0391,0.0216,0.0224,0.0228,0.007,0.0161,0.0101,0.0091,0.0079,0.0081,0.0081,0.0049,0.0035,0.0021,0.0021,3e-04,5e-04,2e-04,0
2002,7,"CA_TWL",0,2,55,837,171,0,0,0,0,0,0,0,0.0077,7e-04,0.0185,0.0367,0.1049,0.1374,0.1854,0.1204,0.0717,0.0747,0.0391,0.0245,0.026,0.0223,0.0231,0.0265,0.0206,0.0151,0.0163,0.0129,0.0088,0.0026,0.0017,0.001,2e-04,0.0013,0,0,0,0,0,0,0,0,0.0077,7e-04,0.0185,0.0367,0.1049,0.1374,0.1854,0.1204,0.0717,0.0747,0.0391,0.0245,0.026,0.0223,0.0231,0.0265,0.0206,0.0151,0.0163,0.0129,0.0088,0.0026,0.0017,0.001,2e-04,0.0013,0
2003,7,"CA_TWL",0,2,41,773,148,0,0,0,0,0,0,0,0,0.0123,0.0113,0.0973,0.1099,0.1138,0.1113,0.1092,0.0507,0.0525,0.0492,0.0331,0.0463,0.0551,0.0422,0.0429,0.0166,0.0151,0.0106,0.0107,0.009,7e-04,1e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0.0123,0.0113,0.0973,0.1099,0.1138,0.1113,0.1092,0.0507,0.0525,0.0492,0.0331,0.0463,0.0551,0.0422,0.0429,0.0166,0.0151,0.0106,0.0107,0.009,7e-04,1e-04,1e-04,0,0,0
2004,7,"CA_TWL",0,2,42,745,145,0,0,0,0,0,0,0,7e-04,0.0099,0.0148,0.1148,0.1596,0.1094,0.1722,0.0967,0.063,0.0459,0.0262,0.0244,0.0218,0.0158,0.0232,0.0207,0.0195,0.0116,0.0117,0.0091,0.0112,0.0059,0.0036,0.0033,0.0047,4e-04,0,0,0,0,0,0,0,0,7e-04,0.0099,0.0148,0.1148,0.1596,0.1094,0.1722,0.0967,0.063,0.0459,0.0262,0.0244,0.0218,0.0158,0.0232,0.0207,0.0195,0.0116,0.0117,0.0091,0.0112,0.0059,0.0036,0.0033,0.0047,4e-04,0
2005,7,"CA_TWL",0,2,42,513,113,0,0,0,0,0,0.0096,0,0.0296,0.0834,0.114,0.0682,0.0973,0.0961,0.1145,0.0632,0.049,0.0388,0.0328,0.0341,0.0228,0.0129,0.0226,0.0192,0.0156,0.017,0.0284,0.0122,0.0081,0.0043,0.0034,0.0011,0.0014,5e-04,0,0,0,0,0,0,0.0096,0,0.0296,0.0834,0.114,0.0682,0.0973,0.0961,0.1145,0.0632,0.049,0.0388,0.0328,0.0341,0.0228,0.0129,0.0226,0.0192,0.0156,0.017,0.0284,0.0122,0.0081,0.0043,0.0034,0.0011,0.0014,5e-04,0
2006,7,"CA_TWL",0,2,69,512,140,0,0,0,0,0,0.0112,0.0111,0.0254,0.1027,0.0502,0.1367,0.1899,0.0823,0.1188,0.1027,0.0334,0.0139,0.0166,0.0134,0.0083,0.0162,0.0114,0.0067,0.0074,0.0078,0.0149,0.0093,0.0056,0.003,0.0011,0,0,0,0,0,0,0,0,0,0.0112,0.0111,0.0254,0.1027,0.0502,0.1367,0.1899,0.0823,0.1188,0.1027,0.0334,0.0139,0.0166,0.0134,0.0083,0.0162,0.0114,0.0067,0.0074,0.0078,0.0149,0.0093,0.0056,0.003,0.0011,0,0,0,0
2007,7,"CA_TWL",0,2,56,603,139,0,0,0,0,0.0053,0,0.0161,0.0255,0.0711,0.0704,0.1825,0.1805,0.1732,0.0579,0.052,0.0109,0.0066,0.0064,0.0095,0.0088,0.0142,0.0276,0.0151,0.0169,0.0108,0.0133,0.0079,0.0101,0.0023,2e-04,0.002,0.003,0,0,0,0,0,0,0.0053,0,0.0161,0.0255,0.0711,0.0704,0.1825,0.1805,0.1732,0.0579,0.052,0.0109,0.0066,0.0064,0.0095,0.0088,0.0142,0.0276,0.0151,0.0169,0.0108,0.0133,0.0079,0.0101,0.0023,2e-04,0.002,0.003,0,0
2008,7,"CA_TWL",0,2,61,775,168,0,0,0,0,0,0.0084,0.0105,0.0175,0.0236,0.0872,0.0755,0.099,0.0853,0.1861,0.0767,0.0312,0.0424,0.0458,0.03,0.028,0.0308,0.0311,0.0148,0.0167,0.0069,0.0093,0.0114,0.0127,0.0047,0.0025,0.0042,0.0033,0.0042,0,0,0,0,0,0,0.0084,0.0105,0.0175,0.0236,0.0872,0.0755,0.099,0.0853,0.1861,0.0767,0.0312,0.0424,0.0458,0.03,0.028,0.0308,0.0311,0.0148,0.0167,0.0069,0.0093,0.0114,0.0127,0.0047,0.0025,0.0042,0.0033,0.0042,0
2009,7,"CA_TWL",0,2,55,1341,240,0,0,0,2e-04,2e-04,0.0015,0.0173,0.0535,0.0449,0.042,0.0737,0.0517,0.0351,0.037,0.0473,0.0346,0.0452,0.0382,0.0242,0.0365,0.0537,0.0446,0.0634,0.0583,0.0434,0.0524,0.0251,0.0276,0.0168,0.0162,0.0057,0.0021,0.0056,0.0021,0,0,0,2e-04,2e-04,0.0015,0.0173,0.0535,0.0449,0.042,0.0737,0.0517,0.0351,0.037,0.0473,0.0346,0.0452,0.0382,0.0242,0.0365,0.0537,0.0446,0.0634,0.0583,0.0434,0.0524,0.0251,0.0276,0.0168,0.0162,0.0057,0.0021,0.0056,0.0021
2010,7,"CA_TWL",0,2,67,1411,262,0,0,0,0,0,0,0,0.0129,0.0517,0.0807,0.1017,0.0905,0.0996,0.029,0.0179,0.0161,0.0183,0.0226,0.024,0.0362,0.0471,0.0466,0.0448,0.0407,0.0437,0.0497,0.0457,0.0305,0.0165,0.0105,0.0096,0.0068,0.0048,0.0017,0,0,0,0,0,0,0,0.0129,0.0517,0.0807,0.1017,0.0905,0.0996,0.029,0.0179,0.0161,0.0183,0.0226,0.024,0.0362,0.0471,0.0466,0.0448,0.0407,0.0437,0.0497,0.0457,0.0305,0.0165,0.0105,0.0096,0.0068,0.0048,0.0017
2011,7,"CA_TWL",0,2,84,2056,368,0,0,0,0.0042,0.0075,0.0075,0.0161,0.0815,0.1529,0.142,0.081,0.0353,0.0372,0.0358,0.0416,0.0517,0.0313,0.0303,0.0216,0.0172,0.0219,0.0209,0.027,0.0234,0.0254,0.0247,0.0226,0.0118,0.011,0.0047,0.0038,0.0051,0.0016,0.0015,0,0,0,0.0042,0.0075,0.0075,0.0161,0.0815,0.1529,0.142,0.081,0.0353,0.0372,0.0358,0.0416,0.0517,0.0313,0.0303,0.0216,0.0172,0.0219,0.0209,0.027,0.0234,0.0254,0.0247,0.0226,0.0118,0.011,0.0047,0.0038,0.0051,0.0016,0.0015
2012,7,"CA_TWL",0,2,84,2000,360,0,0,0,9e-04,0.0303,0.0196,0.0233,0.0364,0.052,0.0758,0.0723,0.0612,0.0478,0.0376,0.0456,0.0611,0.0606,0.0457,0.0316,0.036,0.0351,0.0368,0.0327,0.0374,0.0319,0.0285,0.016,0.016,0.009,0.0093,0.0038,0.0027,0.0024,7e-04,0,0,0,9e-04,0.0303,0.0196,0.0233,0.0364,0.052,0.0758,0.0723,0.0612,0.0478,0.0376,0.0456,0.0611,0.0606,0.0457,0.0316,0.036,0.0351,0.0368,0.0327,0.0374,0.0319,0.0285,0.016,0.016,0.009,0.0093,0.0038,0.0027,0.0024,7e-04
2013,7,"CA_TWL",0,2,75,1615,298,0,0,0,0,0,0.0085,0.0087,0.0176,0.0467,0.0638,0.0928,0.082,0.0584,0.0589,0.0446,0.0404,0.0468,0.054,0.0305,0.0479,0.0386,0.0442,0.0379,0.0399,0.038,0.0242,0.0225,0.0219,0.008,0.0073,0.0039,0.0061,0.0028,0.0031,0,0,0,0,0,0.0085,0.0087,0.0176,0.0467,0.0638,0.0928,0.082,0.0584,0.0589,0.0446,0.0404,0.0468,0.054,0.0305,0.0479,0.0386,0.0442,0.0379,0.0399,0.038,0.0242,0.0225,0.0219,0.008,0.0073,0.0039,0.0061,0.0028,0.0031
2014,7,"CA_TWL",0,2,71,1273,247,0,0,0.0039,0.0073,0.0112,0.0281,0.028,0.0202,0.0362,0.0823,0.0899,0.0874,0.0727,0.0485,0.0535,0.027,0.0287,0.0312,0.0212,0.0367,0.0362,0.0376,0.0344,0.0271,0.0344,0.0324,0.0279,0.0154,0.0126,0.0087,0.0102,0.0047,0.0025,0.0019,0,0,0.0039,0.0073,0.0112,0.0281,0.028,0.0202,0.0362,0.0823,0.0899,0.0874,0.0727,0.0485,0.0535,0.027,0.0287,0.0312,0.0212,0.0367,0.0362,0.0376,0.0344,0.0271,0.0344,0.0324,0.0279,0.0154,0.0126,0.0087,0.0102,0.0047,0.0025,0.0019
2015,7,"CA_TWL",0,2,67,1532,278,0,0,0,0,0.0041,0.0075,0.0096,0.0341,0.0467,0.081,0.0615,0.0911,0.0754,0.0713,0.0524,0.0533,0.0481,0.0514,0.0345,0.0438,0.0402,0.038,0.0271,0.0223,0.028,0.0256,0.0115,0.0162,0.0109,0.0063,0.0022,0.0023,0.0018,0.002,0,0,0,0,0.0041,0.0075,0.0096,0.0341,0.0467,0.081,0.0615,0.0911,0.0754,0.0713,0.0524,0.0533,0.0481,0.0514,0.0345,0.0438,0.0402,0.038,0.0271,0.0223,0.028,0.0256,0.0115,0.0162,0.0109,0.0063,0.0022,0.0023,0.0018,0.002
2016,7,"CA_TWL",0,2,75,1859,332,0,0,0,0.0034,0.0138,0.0341,0.0441,0.0178,0.0711,0.1155,0.1031,0.1609,0.1098,0.0743,0.0592,0.0404,0.0389,0.0225,0.0193,0.0126,0.0114,0.0079,0.0059,0.0071,0.0072,0.0055,0.0044,0.0048,0.0027,8e-04,7e-04,5e-04,0,1e-04,0,0,0,0.0034,0.0138,0.0341,0.0441,0.0178,0.0711,0.1155,0.1031,0.1609,0.1098,0.0743,0.0592,0.0404,0.0389,0.0225,0.0193,0.0126,0.0114,0.0079,0.0059,0.0071,0.0072,0.0055,0.0044,0.0048,0.0027,8e-04,7e-04,5e-04,0,1e-04
2017,7,"CA_TWL",0,2,43,1203,209,0,0,0,0,0,3e-04,0.0045,0.0319,0.0978,0.0915,0.1493,0.164,0.0796,0.1017,0.0465,0.0563,0.0242,0.0148,0.0175,0.0126,0.0114,0.0128,0.0115,0.0163,0.0149,0.011,0.0132,0.0067,0.003,0.0048,1e-04,3e-04,7e-04,7e-04,0,0,0,0,0,3e-04,0.0045,0.0319,0.0978,0.0915,0.1493,0.164,0.0796,0.1017,0.0465,0.0563,0.0242,0.0148,0.0175,0.0126,0.0114,0.0128,0.0115,0.0163,0.0149,0.011,0.0132,0.0067,0.003,0.0048,1e-04,3e-04,7e-04,7e-04
2018,7,"CA_TWL",0,2,28,808,140,0,0,0,0,0.001,4e-04,0.0158,0.0366,0.1113,0.1853,0.1456,0.1176,0.0716,0.0398,0.0336,0.0166,0.0154,0.0124,0.0357,0.0303,0.0257,0.0146,0.0238,0.0144,0.0217,0.0093,0.0111,0,0.0048,0.001,0.0019,0,0,0.0025,0,0,0,0,0.001,4e-04,0.0158,0.0366,0.1113,0.1853,0.1456,0.1176,0.0716,0.0398,0.0336,0.0166,0.0154,0.0124,0.0357,0.0303,0.0257,0.0146,0.0238,0.0144,0.0217,0.0093,0.0111,0,0.0048,0.001,0.0019,0,0,0.0025
2019,7,"CA_TWL",0,2,15,204,43,0,0,0,0,0.0041,0,0.006,0.0328,0.1612,0.1732,0.1392,0.1191,0.0792,0.0758,0.0317,0.0283,0.0171,0.0127,0.0457,0.0312,0.017,0.0121,0.0052,0.0042,0.0021,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0,0.006,0.0328,0.1612,0.1732,0.1392,0.1191,0.0792,0.0758,0.0317,0.0283,0.0171,0.0127,0.0457,0.0312,0.017,0.0121,0.0052,0.0042,0.0021,0.0021,0,0,0,0,0,0,0,0
